Method,Iteration,Accuracy,Log Loss
regularized_newton,39,0.9049192484269528,0.2731602142257961
regularized_newton,40,0.9049192484269528,0.27222714805566933
linesearch_newton,1,0.09500441652762784,0.6931471805599454
linesearch_newton,2,0.905606263835727,0.5616505980118627
linesearch_newton,3,0.905857078984962,0.4744387816674284
linesearch_newton,4,0.9063041842509896,0.4128837070135938
linesearch_newton,5,0.9068058145494596,0.36783770016393613
linesearch_newton,6,0.9077000250815149,0.33406788634781803
linesearch_newton,7,0.9084415655227315,0.30829557877297226
linesearch_newton,8,0.9091722009574595,0.28834162133106145
linesearch_newton,9,0.909706546275395,0.27270035851314917
linesearch_newton,10,0.9103717516711922,0.2603055491650971
linesearch_newton,11,0.9108297619437083,0.25039093958795866
linesearch_newton,12,0.9114949673395055,0.24240095942249523
linesearch_newton,13,0.9118548325536253,0.2359297521424221
linesearch_newton,14,0.9122474127872106,0.23067751779984946
linesearch_newton,15,0.9126945180532382,0.2264185187381818
linesearch_newton,16,0.9128908081700309,0.2229777811490814
linesearch_newton,17,0.9131198133062889,0.22021474741032898
linesearch_newton,18,0.9134469635009432,0.21801254782360602
linesearch_newton,19,0.9134687735139202,0.21627159458737824
linesearch_newton,20,0.913577823578805,0.21490616889182362
linesearch_newton,21,0.9136977786501783,0.2138427615666902
linesearch_newton,22,0.9138395437345285,0.21301918182087087
linesearch_newton,23,0.9138395437345285,0.21238379841756852
linesearch_newton,24,0.9138177337215516,0.21189461586622083
linesearch_newton,25,0.9138831637604824,0.2115181357887349
linesearch_newton,26,0.9139376887929248,0.21122808636928395
linesearch_newton,27,0.9139267837864363,0.21100414075365512
linesearch_newton,28,0.9139813088188787,0.21083072671789227
linesearch_newton,29,0.9139813088188787,0.21069599002893566
linesearch_newton,30,0.9140140238383442,0.21059093512889615
linesearch_newton,31,0.9140249288448327,0.21050873885210553
linesearch_newton,32,0.9140794538772751,0.21044421715673292
linesearch_newton,33,0.9141339789097175,0.21039341870879547
linesearch_newton,34,0.914123073903229,0.21035331907877283
linesearch_newton,35,0.914101263890252,0.21032159233993414
linesearch_newton,36,0.9141121688967405,0.210296441000181
linesearch_newton,37,0.914123073903229,0.21027646932865318
linesearch_newton,38,0.914101263890252,0.21026058873439393
linesearch_newton,39,0.914123073903229,0.210247946758506
linesearch_newton,40,0.914123073903229,0.21023787347945927
trust_region_newton,1,0.09500441652762784,0.6931471805599454
trust_region_newton,2,0.9049955834723722,0.6116048065667393
trust_region_newton,3,0.9049955834723722,0.5415597254145574
trust_region_newton,4,0.9049955834723722,0.4825762849981683
trust_region_newton,5,0.9049955834723722,0.43399697753058286
trust_region_newton,6,0.9049955834723722,0.39499194304316376
trust_region_newton,7,0.9049955834723722,0.36461238389615047
trust_region_newton,8,0.9049955834723722,0.34183738944655095
trust_region_newton,9,0.9049955834723722,0.32560155277621233
trust_region_newton,10,0.9049955834723722,0.31478231136247264
trust_region_newton,11,0.9049955834723722,0.30935000560970244
trust_region_newton,12,0.9049955834723722,0.30634154564311417
trust_region_newton,13,0.9049955834723722,0.3042853538788705
trust_region_newton,14,0.9049955834723722,0.3026239818400937
trust_region_newton,15,0.9049955834723722,0.3011372304969557
trust_region_newton,16,0.9049955834723722,0.2997361173432632
trust_region_newton,17,0.9049955834723722,0.29838443165854517
trust_region_newton,18,0.9049955834723722,0.2970675330727814
trust_region_newton,19,0.9049955834723722,0.2957796029911581
trust_region_newton,20,0.9049955834723722,0.29451837064639025
trust_region_newton,21,0.9049955834723722,0.2932829342290008
trust_region_newton,22,0.9049955834723722,0.29207287573016244
trust_region_newton,23,0.9049955834723722,0.29088791503524486
trust_region_newton,24,0.9049955834723722,0.28972778504697744
trust_region_newton,25,0.9049955834723722,0.2885921941348262
trust_region_newton,26,0.9049955834723722,0.28748082065773106
trust_region_newton,27,0.9049955834723722,0.2863933175093864
trust_region_newton,28,0.9049955834723722,0.28532931846286314
trust_region_newton,29,0.9049955834723722,0.28428844366497996
trust_region_newton,30,0.9049955834723722,0.2832703037418235
trust_region_newton,31,0.9049955834723722,0.282274502678614
trust_region_newton,32,0.9049955834723722,0.2813006397970023
trust_region_newton,33,0.9050064884788607,0.2803483111269617
trust_region_newton,34,0.9050064884788607,0.2794171103976619
trust_region_newton,35,0.9050064884788607,0.27850662980108154
trust_region_newton,36,0.9050064884788607,0.2776164606270754
trust_region_newton,37,0.9049955834723722,0.27674619382977256
trust_region_newton,38,0.9049955834723722,0.27589542055934163
trust_region_newton,39,0.9049737734593952,0.27506373267670836
trust_region_newton,40,0.9049519634464183,0.27425072325876493
